Processes ubuntu,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-26 17:46:44,7,0,686.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:46,8,0,706.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:48,7,0,775.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:50,7,0,719.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:52,8,1,701.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:54,5,0,780.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:56,5,0,674.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:46:58,6,0,681.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:00,6,0,890.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:02,6,0,680.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:04,7,0,713.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:06,6,0,756.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:08,7,0,792.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:10,6,0,737.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:12,7,0,1128.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:14,7,0,834.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:16,10,0,852.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:18,7,1,1016.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:20,9,0,963.8,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:47:22,6,0,843.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:24,6,0,871.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:26,5,0,815.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:28,5,0,819.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:30,6,0,878.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:32,6,0,740.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:34,6,0,545.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:36,6,0,995.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:47:38,6,0,804.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:40,6,0,845.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:42,6,0,895.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:44,6,0,799.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:46,7,0,844.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:48,7,0,875.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:50,6,0,774.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:52,6,0,844.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:54,6,0,849.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:56,5,0,833.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:47:58,6,0,724.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:00,6,0,909.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:02,6,0,854.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:04,6,0,822.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:06,5,0,879.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:08,6,0,838.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:10,6,0,816.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:12,7,0,818.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:14,7,0,816.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:16,5,0,815.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:18,5,0,886.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:20,5,0,803.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:22,5,0,874.2,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:48:24,6,0,885.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:26,6,0,854.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:28,6,0,606.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:30,7,0,775.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:48:32,6,0,920.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:34,6,0,726.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:36,6,0,923.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:38,6,0,941.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:40,7,0,850.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:42,7,0,888.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:48:44,6,0,929.7,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:48:46,8,0,974.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:48,7,1,918.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:50,6,0,943.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:52,7,0,894.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:54,6,0,865.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:56,7,0,705.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:48:58,6,0,982.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:00,6,0,827.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:02,6,0,802.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:04,7,0,1006.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:06,6,0,926.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:08,6,0,927.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:10,6,0,954.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:12,6,0,839.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:14,6,0,747.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:16,6,0,975.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:18,5,0,906.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:20,5,0,928.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:22,5,0,773.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:24,6,0,551.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:26,5,0,1056.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:49:28,6,0,809.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:30,6,0,806.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:32,6,0,834.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:34,6,0,896.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:36,6,0,845.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:38,6,0,848.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:40,6,0,894.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:42,6,0,818.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:44,6,0,846.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:46,6,0,879.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:48,6,0,831.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:50,6,0,824.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:52,6,0,899.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:54,6,0,826.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:56,6,0,831.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:49:58,6,0,874.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:00,6,0,840.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:02,6,0,725.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:04,6,0,838.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:06,6,0,814.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:08,5,0,802.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:10,5,0,881.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:12,6,0,773.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:14,6,0,830.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:16,6,0,733.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:18,6,0,597.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:20,6,0,1052.0,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:50:22,6,0,794.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:24,6,0,810.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:26,6,0,994.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:28,5,0,807.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:30,6,0,785.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:32,7,0,874.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:34,6,0,803.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:36,6,0,830.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:38,5,0,872.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:40,5,0,810.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:42,5,0,933.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:44,5,0,892.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:46,5,0,1067.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:48,6,0,814.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:50,6,0,1008.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:52,6,0,1051.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:50:54,6,0,930.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:56,6,0,973.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:50:58,6,0,896.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:00,6,0,1024.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:02,6,0,878.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:04,6,0,814.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:06,6,0,981.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:08,6,0,851.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:10,6,0,925.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:12,6,0,597.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:14,6,0,903.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:51:16,6,0,820.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:18,6,0,813.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:20,6,0,903.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:22,6,0,790.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:24,7,0,805.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:26,6,0,902.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:28,6,0,793.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:30,6,0,837.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:32,6,0,885.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:34,6,0,817.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:36,6,0,941.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:38,6,0,812.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:40,6,0,776.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:42,6,0,758.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:44,6,0,803.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:46,6,0,783.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:48,6,0,844.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:50,6,0,880.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:52,6,0,841.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:54,6,0,857.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:56,6,0,831.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:51:58,6,0,719.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:00,6,0,849.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:02,6,0,843.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:04,6,0,759.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:06,6,0,577.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:08,7,0,768.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:52:10,6,0,762.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:12,8,0,848.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:14,6,0,723.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:16,6,0,733.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:18,6,0,925.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:20,6,0,837.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:22,7,0,848.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:24,6,0,982.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:26,6,0,884.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:28,7,0,967.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:30,6,0,918.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:32,6,0,1002.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:34,8,0,936.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:36,6,0,1055.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:38,6,0,997.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:40,6,0,923.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:42,6,0,925.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 17:52:44,6,0,893.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:46,7,0,907.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:48,6,0,1054.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:50,6,0,949.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:52,5,0,1000.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:54,5,0,803.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:56,6,0,863.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:52:58,6,0,933.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:00,6,0,892.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:02,6,0,564.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:04,5,0,1179.3,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:53:06,6,0,875.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:08,6,0,840.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:10,6,0,770.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:12,6,0,763.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:14,6,0,703.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:16,6,0,746.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:18,6,0,871.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:20,6,0,853.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:22,7,0,815.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:24,7,0,901.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:26,7,0,827.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:28,6,0,759.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:30,6,0,870.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:32,5,0,823.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:34,7,0,823.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:36,6,0,869.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:38,5,0,821.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:40,5,0,830.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:42,5,0,851.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:44,5,0,857.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:46,5,0,814.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:48,7,0,810.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:50,5,0,871.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:52,6,0,823.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:54,6,0,689.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:56,5,0,561.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:53:58,6,0,949.6,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:54:00,6,0,933.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:02,6,0,847.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:04,6,0,832.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:06,6,0,907.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:08,6,0,813.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:10,6,0,825.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:12,7,0,872.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:14,6,0,807.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:16,6,0,823.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:18,6,0,866.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:20,7,0,851.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:22,6,0,814.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:24,5,0,882.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:26,5,0,832.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:28,5,0,840.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:30,5,0,885.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:32,6,0,829.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:34,5,0,812.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:36,6,0,879.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:38,7,0,825.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:40,7,0,765.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:42,7,0,844.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:44,6,0,832.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:46,7,0,839.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:48,5,0,797.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:50,5,0,607.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:52,5,0,877.2,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-26 17:54:54,6,0,855.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:56,6,0,807.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:54:58,7,1,699.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:55:00,6,0,812.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:55:02,7,0,773.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:55:04,7,0,793.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:55:06,6,0,823.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 17:55:08,5,0,788.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
